Date,Site,Transect,Dist.(m),Latitude,Longitude,Alt.(m),Accuracy (m),Rivers (Sites),Method,Rarely flooded-Seasonally flooded - Swamp - Terra firme - Upland dry - Upland cerradao - Chiquitano - Savannah or cerradao,Model classification: Terra firme - Savannah - Hardwood swamp - Palm-dominated swamp - Water,Microtopography,Hydrology,Dominant Species,Moyen Hauteur,Type-Vegetation,Description veget.,Mapping Classification (Bart),Species,ID-Notes,Vernacular-Name,Genus,Family,POM,DBH (cm),Height (m),Number of Living Fronds,Stem Height (m),Frond Height (m),Canopy Cover,pH,Temperature (Pore Water),Conductivity,Nappe phreat. (Cm),Peat depth(cm),Final peat depth Crezee et al 2022 (LOI or corrected. m),Flood-Height(cm)
6/23/2019,Mpeka,MPK1,0,-0.190510014,18.85268399,314,NA,Ruki,Full plot,Seasonally flooded,Terra firme,Gentle undulation <50cm,"dry, but close to river","Gybourtia demeusei, Diospyros sp.",25.82,Hardwood sesonally inondated,NA,Terra firme,Guibourtia demeusei (Harms) J. Léonard,NA,NA,Guibourtia,Fabaceae,2.33,65.3,25.8,NA,NA,NA,75,NA,NA,NA,NA,0,0,165
6/23/2019,Mpeka,MPK1,0,-0.190510014,18.85268399,314,NA,Ruki,Full plot,Seasonally flooded,Terra firme,Gentle undulation <50cm,"dry, but close to river","Gybourtia demeusei, Diospyros sp.",25.82,NA,NA,Terra firme,Maranthes glabra (Oliv.) Prance,NA,NA,Maranthes,Chrysobalanaceae,1.4,88.7,27.1,NA,NA,NA,75,NA,NA,NA,NA,0,0,165
6/23/2019,Mpeka,MPK1,0,-0.190510014,18.85268399,314,NA,Ruki,Full plot,Seasonally flooded,Terra firme,Gentle undulation <50cm,"dry, but close to river","Gybourtia demeusei, Diospyros sp.",25.82,NA,NA,Terra firme,Guibourtia demeusei (Harms) J. Leonard,NA,NA,Guibourtia,Fabaceae,1.55,56.5,23,NA,NA,NA,75,NA,NA,NA,NA,0,0,165
6/23/2019,Mpeka,MPK1,0,-0.190510014,18.85268399,314,NA,Ruki,Full plot,Seasonally flooded,Terra firme,Gentle undulation <50cm,"dry, but close to river","Gybourtia demeusei, Diospyros sp.",25.82,NA,NA,Terra firme,Synsepalum dulcificum (Schumach. and Thonn.) Daniell,NA,NA,Synsepalum,Sapotaceae,1.3,13.2,11,NA,NA,NA,75,NA,NA,NA,NA,0,0,165
6/23/2019,Mpeka,MPK1,0,-0.190510014,18.85268399,314,NA,Ruki,Full plot,Seasonally flooded,Terra firme,Gentle undulation <50cm,"dry, but close to river","Gybourtia demeusei, Diospyros sp.",25.82,NA,NA,Terra firme,Synsepalum dulcificum (Schumach. and Thonn.) Daniell,NA,NA,Synsepalum,Sapotaceae,1.3,13.7,11,NA,NA,NA,75,NA,NA,NA,NA,0,0,165
6/23/2019,Mpeka,MPK1,0,-0.190510014,18.85268399,314,NA,Ruki,Full plot,Seasonally flooded,Terra firme,Gentle undulation <50cm,"dry, but close to river","Gybourtia demeusei, Diospyros sp.",25.82,NA,NA,Terra firme,Carpolobia lutea G. Don,NA,NA,Carpolobia,Polygalaceae,1.3,13.4,10.6,NA,NA,NA,75,NA,NA,NA,NA,0,0,165
6/23/2019,Mpeka,MPK1,0,-0.190510014,18.85268399,314,NA,Ruki,Full plot,Seasonally flooded,Terra firme,Gentle undulation <50cm,"dry, but close to river","Gybourtia demeusei, Diospyros sp.",25.82,NA,NA,Terra firme,Guibourtia demeusei (Harms) J. Leonard,NA,NA,Guibourtia,Fabaceae,1.3,22.6,15.2,NA,NA,NA,75,NA,NA,NA,NA,0,0,165
6/23/2019,Mpeka,MPK1,0,-0.190510014,18.85268399,314,NA,Ruki,Full plot,Seasonally flooded,Terra firme,Gentle undulation <50cm,"dry, but close to river","Gybourtia demeusei, Diospyros sp.",25.82,NA,NA,Terra firme,Guibourtia demeusei (Harms) J. Leonard,NA,NA,Guibourtia,Fabaceae,1.3,45.5,24.4,NA,NA,NA,75,NA,NA,NA,NA,0,0,165
6/23/2019,Mpeka,MPK1,0,-0.190510014,18.85268399,314,NA,Ruki,Full plot,Seasonally flooded,Terra firme,Gentle undulation <50cm,"dry, but close to river","Gybourtia demeusei, Diospyros sp.",25.82,NA,NA,Terra firme,Diospyros mespiliformis Hochst. ex A. DC.,NA,NA,Diospyros,Ebenaceae,1.3,19.4,10.2,NA,NA,NA,75,NA,NA,NA,NA,0,0,165
6/23/2019,Mpeka,MPK1,0,-0.190510014,18.85268399,314,NA,Ruki,Full plot,Seasonally flooded,Terra firme,Gentle undulation <50cm,"dry, but close to river","Gybourtia demeusei, Diospyros sp.",25.82,NA,NA,Terra firme,Guibourtia demeusei (Harms) J. Leonard,NA,NA,Guibourtia,Fabaceae,3.11,71.1,26.4,NA,NA,NA,75,NA,NA,NA,NA,0,0,165
6/23/2019,Mpeka,MPK1,0,-0.190510014,18.85268399,314,NA,Ruki,Full plot,Seasonally flooded,Terra firme,Gentle undulation <50cm,"dry, but close to river","Gybourtia demeusei, Diospyros sp.",25.82,NA,NA,Terra firme,Guibourtia demeusei (Harms) J. Leonard,NA,NA,Guibourtia,Fabaceae,3.11,17.6,16,NA,NA,NA,75,NA,NA,NA,NA,0,0,165
6/23/2019,Mpeka,MPK1,0,-0.190510014,18.85268399,314,NA,Ruki,Full plot,Seasonally flooded,Terra firme,Gentle undulation <50cm,"dry, but close to river","Gybourtia demeusei, Diospyros sp.",25.82,NA,NA,Terra firme,Guibourtia demeusei (Harms) J. Leonard,NA,NA,Guibourtia,Fabaceae,3.11,11.4,4,NA,NA,NA,75,NA,NA,NA,NA,0,0,165
6/23/2019,Mpeka,MPK1,0,-0.190510014,18.85268399,314,NA,Ruki,Full plot,Seasonally flooded,Terra firme,Gentle undulation <50cm,"dry, but close to river","Gybourtia demeusei, Diospyros sp.",25.82,NA,NA,Terra firme,Guibourtia demeusei (Harms) J. Leonard,NA,NA,Guibourtia,Fabaceae,2.1,53.8,26.4,NA,NA,NA,75,NA,NA,NA,NA,0,0,165
6/23/2019,Mpeka,MPK1,0,-0.190510014,18.85268399,314,NA,Ruki,Full plot,Seasonally flooded,Terra firme,Gentle undulation <50cm,"dry, but close to river","Gybourtia demeusei, Diospyros sp.",25.82,NA,NA,Terra firme,Guibourtia demeusei (Harms) J. Leonard,NA,NA,Guibourtia,Fabaceae,1.8,25.7,10.2,NA,NA,NA,75,NA,NA,NA,NA,0,0,165
6/23/2019,Mpeka,MPK1,0,-0.190510014,18.85268399,314,NA,Ruki,Full plot,Seasonally flooded,Terra firme,Gentle undulation <50cm,"dry, but close to river","Gybourtia demeusei, Diospyros sp.",25.82,NA,NA,Terra firme,Cynometra sessiliflora Harms,NA,NA,Cynometra,Fabaceae,1.12,16.4,12.8,NA,NA,NA,75,NA,NA,NA,NA,0,0,165
6/23/2019,Mpeka,MPK1,0,-0.190510014,18.85268399,314,NA,Ruki,Full plot,Seasonally flooded,Terra firme,Gentle undulation <50cm,"dry, but close to river","Gybourtia demeusei, Diospyros sp.",25.82,NA,NA,Terra firme,Guibourtia demeusei (Harms) J. Leonard,NA,NA,Guibourtia,Fabaceae,2.2,55.3,23.6,NA,NA,NA,75,NA,NA,NA,NA,0,0,165
6/23/2019,Mpeka,MPK1,0,-0.190510014,18.85268399,314,NA,Ruki,Full plot,Seasonally flooded,Terra firme,Gentle undulation <50cm,"dry, but close to river","Gybourtia demeusei, Diospyros sp.",25.82,NA,NA,Terra firme,Guibourtia demeusei (Harms) J. Leonard,NA,NA,Guibourtia,Fabaceae,1.3,18.2,16.2,NA,NA,NA,75,NA,NA,NA,NA,0,0,165
6/23/2019,Mpeka,MPK1,0,-0.190510014,18.85268399,314,NA,Ruki,Full plot,Seasonally flooded,Terra firme,Gentle undulation <50cm,"dry, but close to river","Gybourtia demeusei, Diospyros sp.",25.82,NA,NA,Terra firme,Albizia altissima Hook. f,Cathormion altissimum (Hook. f.) Hutch. and Dandy. ,NA,Albizia,Fabaceae,1.3,25.4,9.8,NA,NA,NA,75,NA,NA,NA,NA,0,0,165
6/23/2019,Mpeka,MPK1,0,-0.190510014,18.85268399,314,NA,Ruki,Full plot,Seasonally flooded,Terra firme,Gentle undulation <50cm,"dry, but close to river","Gybourtia demeusei, Diospyros sp.",25.82,NA,NA,Terra firme,Albizia glaberimma (Schumach. and Thonn.) Benth. ,NA,NA,Albizia,Fabaceae,1.3,23.1,20.2,NA,NA,NA,75,NA,NA,NA,NA,0,0,165
6/23/2019,Mpeka,MPK1,0,-0.190510014,18.85268399,314,NA,Ruki,Rapid,Seasonally flooded,Terra firme,Gentle undulation <50cm,"dry, but close to river","Gybourtia demeusei, Diospyros sp.",25.82,Hardwood sesonally inondated,NA,Terra firme,Synsepalum dulcificum (Schumach. and Thonn.) Daniell,NA,NA,Synsepalum,Sapotaceae,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,0,0,165
6/23/2019,Mpeka,MPK1,0,-0.190510014,18.85268399,314,NA,Ruki,Rapid,Seasonally flooded,Terra firme,Gentle undulation <50cm,"dry, but close to river","Gybourtia demeusei, Diospyros sp.",25.82,NA,NA,Terra firme,Diospyros mespiliformis Hochst. ex A. DC.,NA,NA,Diospyros,Ebenaceae,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,0,0,165
6/23/2019,Mpeka,MPK1,0,-0.190510014,18.85268399,314,NA,Ruki,Rapid,Seasonally flooded,Terra firme,Gentle undulation <50cm,"dry, but close to river","Gybourtia demeusei, Diospyros sp.",25.82,NA,NA,Terra firme,Cynometra sessiliflora Harms,NA,NA,Cynometra,Fabaceae,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,0,0,165
6/23/2019,Mpeka,MPK1,0,-0.190510014,18.85268399,314,NA,Ruki,Rapid,Seasonally flooded,Terra firme,Gentle undulation <50cm,"dry, but close to river","Gybourtia demeusei, Diospyros sp.",25.82,NA,NA,Terra firme,Xylopia rubescens Oliv.,Xylopia sp (Rubescens),NA,Xylopia,Annonaceae,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,0,0,165
6/23/2019,Mpeka,MPK1,0,-0.190510014,18.85268399,314,NA,Ruki,Rapid,Seasonally flooded,Terra firme,Gentle undulation <50cm,"dry, but close to river","Gybourtia demeusei, Diospyros sp.",25.82,NA,NA,Terra firme,Oubanguia africana Baill.,NA,Mbondjo/Mbonzo/Mboyo,Oubanguia,Lecythidaceae,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,0,0,165
6/23/2019,Mpeka,MPK1,0,-0.190510014,18.85268399,314,NA,Ruki,Rapid,Seasonally flooded,Terra firme,Gentle undulation <50cm,"dry, but close to river","Gybourtia demeusei, Diospyros sp.",25.82,NA,NA,Terra firme,Guibourtia demeusei (Harms) J. Leonard,NA,NA,Guibourtia,Fabaceae,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,0,0,165
6/23/2019,Mpeka,MPK1,0,-0.190510014,18.85268399,314,NA,Ruki,Rapid,Seasonally flooded,Terra firme,Gentle undulation <50cm,"dry, but close to river","Gybourtia demeusei, Diospyros sp.",25.82,NA,NA,Terra firme,Schotia sp., [Emarginate],NA,Schotia,Fabaceae,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,0,0,165
6/23/2019,Mpeka,MPK1,0,-0.190510014,18.85268399,314,NA,Ruki,Rapid,Seasonally flooded,Terra firme,Gentle undulation <50cm,"dry, but close to river","Gybourtia demeusei, Diospyros sp.",25.82,NA,NA,Terra firme,Carpolobia sp.,sp ??,NA,Carpolobia,Polygalaceae,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,0,0,165
6/23/2019,Mpeka,MPK1,0,-0.190510014,18.85268399,314,NA,Ruki,Rapid,Seasonally flooded,Terra firme,Gentle undulation <50cm,"dry, but close to river","Gybourtia demeusei, Diospyros sp.",25.82,NA,NA,Terra firme,Maranthes glabra (Oliv.) Prance,NA,NA,Maranthes,Chrysobalanaceae,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,0,0,165
6/23/2019,Mpeka,MPK1,0,-0.190510014,18.85268399,314,NA,Ruki,Rapid,Seasonally flooded,Terra firme,Gentle undulation <50cm,"dry, but close to river","Gybourtia demeusei, Diospyros sp.",25.82,NA,NA,Terra firme,Ficus brachylepis Welw. ex Hiern,(rejeted),NA,Ficus,Moraceae,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,0,0,165
6/23/2019,Mpeka,MPK1,0,-0.190510014,18.85268399,314,NA,Ruki,Rapid,Seasonally flooded,Terra firme,Gentle undulation <50cm,"dry, but close to river","Gybourtia demeusei, Diospyros sp.",25.82,NA,NA,Terra firme,Laccosperma secundiflorum (P. Beauv.) Kuntze ,Eremospatha wendlandiana,NA,Laccosperma,Arecaceae,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,0,0,165
6/23/2019,Mpeka,MPK1,0,-0.190510014,18.85268399,314,NA,Ruki,Rapid,Seasonally flooded,Terra firme,Gentle undulation <50cm,"dry, but close to river","Gybourtia demeusei, Diospyros sp.",25.82,NA,NA,Terra firme,Laccosperma secundiflorum (P. Beauv.) Kuntze ,NA,NA,Laccosperma,Arecaceae,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,0,0,165
6/23/2019,Mpeka,MPK1,0,-0.190510014,18.85268399,314,NA,Ruki,Rapid,Seasonally flooded,Terra firme,Gentle undulation <50cm,"dry, but close to river","Gybourtia demeusei, Diospyros sp.",25.82,NA,NA,Terra firme,Tetracera potatoria Afzel. ex G. Don,NA,NA,Tetracera,Dilleniaceae,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,0,0,165
6/23/2019,Mpeka,MPK1,0,-0.190510014,18.85268399,314,NA,Ruki,Rapid,Seasonally flooded,Terra firme,Gentle undulation <50cm,"dry, but close to river","Gybourtia demeusei, Diospyros sp.",25.82,NA,NA,Terra firme,Afrobrunnichia erecta (Asch.) Hutch. and Dalziel,NA,NA,Afrobrunnichia,Polygonaceae,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,0,0,165
6/23/2019,Mpeka,MPK1,0,-0.190510014,18.85268399,314,NA,Ruki,Rapid,Seasonally flooded,Terra firme,Gentle undulation <50cm,"dry, but close to river","Gybourtia demeusei, Diospyros sp.",25.82,NA,NA,Terra firme,Baphia wollastonii Baker f.,NA,NA,Baphia,Fabaceae,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,0,0,165
6/23/2019,Mpeka,MPK1,0,-0.190510014,18.85268399,314,NA,Ruki,Rapid,Seasonally flooded,Terra firme,Gentle undulation <50cm,"dry, but close to river","Gybourtia demeusei, Diospyros sp.",25.82,NA,NA,Terra firme,Anthocleista liebrechtsiana De Wild. and T. Durand,NA,NA,Anthocleista,Gentianaceae,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,0,0,165
6/23/2019,Mpeka,MPK1,0,-0.190510014,18.85268399,314,NA,Ruki,Rapid,Seasonally flooded,Terra firme,Gentle undulation <50cm,"dry, but close to river","Gybourtia demeusei, Diospyros sp.",25.82,NA,NA,Terra firme,Hymenocardia acida Tul.,NA,NA,Hymenocardia ,Phyllanthaceae,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,0,0,165
6/23/2019,Mpeka,MPK1,0,-0.190510014,18.85268399,314,NA,Ruki,Rapid,Seasonally flooded,Terra firme,Gentle undulation <50cm,"dry, but close to river","Gybourtia demeusei, Diospyros sp.",25.82,NA,NA,Terra firme,Melastomastrum segregatum (Benth.) A. Fern. and R. Fern. ,[10Percent],NA,Melastomastrum,Melastomataceae,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,0,0,165
6/23/2019,Mpeka,MPK1,0,-0.190510014,18.85268399,314,NA,Ruki,Rapid,Seasonally flooded,Terra firme,Gentle undulation <50cm,"dry, but close to river","Gybourtia demeusei, Diospyros sp.",25.82,NA,NA,Terra firme,Alchornea cordifolia (Schumach. and Thonn.) Mull. Arg.,NA,NA,Alchornea,Euphorbiaceae,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,0,0,165
6/23/2019,Mpeka,MPK1,0,-0.190510014,18.85268399,314,NA,Ruki,Rapid,Seasonally flooded,Terra firme,Gentle undulation <50cm,"dry, but close to river","Gybourtia demeusei, Diospyros sp.",25.82,NA,NA,Terra firme,Uvariastrum sp.,NA,NA,Uvariastrum,Annonaceae,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,0,0,165
6/23/2019,Mpeka,MPK1,0,-0.190510014,18.85268399,314,NA,Ruki,Rapid,Seasonally flooded,Terra firme,Gentle undulation <50cm,"dry, but close to river","Gybourtia demeusei, Diospyros sp.",25.82,NA,NA,Terra firme,Combretum marginatum Engl. and Diels,NA,NA,Combretum,Combretaceae,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,0,0,165
6/23/2019,Mpeka,MPK1,0,-0.190510014,18.85268399,314,NA,Ruki,Rapid,Seasonally flooded,Terra firme,Gentle undulation <50cm,"dry, but close to river","Gybourtia demeusei, Diospyros sp.",25.82,NA,NA,Terra firme,Samanea saman (Jacq.) Merr.,Albizia saman (Jacq.) F. Muell. [Rejected],NA,Samanea,Fabaceae,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,0,0,165
6/23/2019,Mpeka,MPK1,0,-0.190510014,18.85268399,314,NA,Ruki,Rapid,Seasonally flooded,Terra firme,Gentle undulation <50cm,"dry, but close to river","Gybourtia demeusei, Diospyros sp.",25.82,NA,NA,Terra firme,Guibourtia demeusei (Harms) J. Leonard ,[sp [Prioria],NA,Guibourtia,Fabaceae,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,0,0,165
6/23/2019,Mpeka,MPK1,0,-0.190510014,18.85268399,314,NA,Ruki,Rapid,Seasonally flooded,Terra firme,Gentle undulation <50cm,"dry, but close to river","Gybourtia demeusei, Diospyros sp.",25.82,NA,NA,Terra firme,Syngonium sp.,NA,NA,Syngonium,Araceae,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,0,0,165
6/23/2019,Mpeka,MPK1,0,-0.190510014,18.85268399,314,NA,Ruki,Rapid,Seasonally flooded,Terra firme,Gentle undulation <50cm,"dry, but close to river","Gybourtia demeusei, Diospyros sp.",25.82,NA,NA,Terra firme,Strombosiopsis tetrandra Engl.,NA,NA,Strombosiopsis,Strombosiaceae,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,0,0,165
6/23/2019,Mpeka,MPK1,0,-0.190510014,18.85268399,314,NA,Ruki,Rapid,Seasonally flooded,Terra firme,Gentle undulation <50cm,"dry, but close to river","Gybourtia demeusei, Diospyros sp.",25.82,NA,NA,Terra firme,Ancistrocladus congolensis J. Leonard,(petites feuilles) likoko?,NA,Ancistrocladus,Ancistrocladaceae,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,0,0,165
6/23/2019,Mpeka,MPK1,0,-0.190510014,18.85268399,314,NA,Ruki,Rapid,Seasonally flooded,Terra firme,Gentle undulation <50cm,"dry, but close to river","Gybourtia demeusei, Diospyros sp.",25.82,NA,NA,Terra firme,Garcinia ovalifolia Oliv.,NA,NA,Garcinia,Clusiaceae,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,0,0,165
6/23/2019,Mpeka,MPK1,0,-0.190510014,18.85268399,314,NA,Ruki,Rapid,Seasonally flooded,Terra firme,Gentle undulation <50cm,"dry, but close to river","Gybourtia demeusei, Diospyros sp.",25.82,NA,NA,Terra firme,Cleistanthus polystachyus Hook.f. ex Planch.,NA,NA,Cleistanthus,Phyllanthaceae,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,0,0,165
07/07/2019,Mpeka,MPK1,250,-0.18903899,18.85444603,320,NA,Ruki,Rapid,Seasonally flooded,Terra firme,"On a mound, ca. 1.5m higher than lowest point",dry,"Rattan with Rapidhia style leaves +  spikey stem (Eremosphata sp?), Calamus sp., Gybourtia demeusei, Musanga cecropia, Oubanguia africana",21.38,NA,NA,Terra firme,Guibourtia demeusei (Harms) J. Leonard,NA,NA,Guibourtia,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,35
07/07/2019,Mpeka,MPK1,250,-0.18903899,18.85444603,320,NA,Ruki,Rapid,Seasonally flooded,Terra firme,"On a mound, ca. 1.5m higher than lowest point",dry,"Rattan with Rapidhia style leaves +  spikey stem (Eremosphata sp?), Calamus sp., Gybourtia demeusei, Musanga cecropia, Oubanguia africana",21.38,NA,NA,Terra firme,Duboscia sp. ,"sp (africana, viridiflora ou macrocarpa ?)",NA,Duboscia,Malvaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,35
07/07/2019,Mpeka,MPK1,250,-0.18903899,18.85444603,320,NA,Ruki,Rapid,Seasonally flooded,Terra firme,"On a mound, ca. 1.5m higher than lowest point",dry,"Rattan with Rapidhia style leaves +  spikey stem (Eremosphata sp?), Calamus sp., Gybourtia demeusei, Musanga cecropia, Oubanguia africana",21.38,NA,NA,Terra firme,Strombosiopsis tetrandra Engl.,NA,NA,Strombosiopsis,Strombosiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,35
07/07/2019,Mpeka,MPK1,250,-0.18903899,18.85444603,320,NA,Ruki,Rapid,Seasonally flooded,Terra firme,"On a mound, ca. 1.5m higher than lowest point",dry,"Rattan with Rapidhia style leaves +  spikey stem (Eremosphata sp?), Calamus sp., Gybourtia demeusei, Musanga cecropia, Oubanguia africana",21.38,NA,NA,Terra firme,Isoberlinia doka Craib and Stapf,Berlinia doka (Craib and Stapf) Baker f. [Rejected],NA,Isoberlinia,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,35
07/07/2019,Mpeka,MPK1,250,-0.18903899,18.85444603,320,NA,Ruki,Rapid,Seasonally flooded,Terra firme,"On a mound, ca. 1.5m higher than lowest point",dry,"Rattan with Rapidhia style leaves +  spikey stem (Eremosphata sp?), Calamus sp., Gybourtia demeusei, Musanga cecropia, Oubanguia africana",21.38,NA,NA,Terra firme,Maranthes glabra (Oliv.) Prance,NA,NA,Maranthes,Chrysobalanaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,35
07/07/2019,Mpeka,MPK1,250,-0.18903899,18.85444603,320,NA,Ruki,Rapid,Seasonally flooded,Terra firme,"On a mound, ca. 1.5m higher than lowest point",dry,"Rattan with Rapidhia style leaves +  spikey stem (Eremosphata sp?), Calamus sp., Gybourtia demeusei, Musanga cecropia, Oubanguia africana",21.38,NA,NA,Terra firme,Cleistanthus polystachyus Hook.f. ex Planch.,NA,NA,Cleistanthus,Phyllanthaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,35
07/07/2019,Mpeka,MPK1,250,-0.18903899,18.85444603,320,NA,Ruki,Rapid,Seasonally flooded,Terra firme,"On a mound, ca. 1.5m higher than lowest point",dry,"Rattan with Rapidhia style leaves +  spikey stem (Eremosphata sp?), Calamus sp., Gybourtia demeusei, Musanga cecropia, Oubanguia africana",21.38,NA,NA,Terra firme,Garcinia ovalifolia Oliv.,NA,NA,Garcinia,Clusiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,35
07/07/2019,Mpeka,MPK1,250,-0.18903899,18.85444603,320,NA,Ruki,Rapid,Seasonally flooded,Terra firme,"On a mound, ca. 1.5m higher than lowest point",dry,"Rattan with Rapidhia style leaves +  spikey stem (Eremosphata sp?), Calamus sp., Gybourtia demeusei, Musanga cecropia, Oubanguia africana",21.38,NA,NA,Terra firme,Syzygium rowlandii Sprague,NA,NA,Syzygium,Myrtaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,35
07/07/2019,Mpeka,MPK1,250,-0.18903899,18.85444603,320,NA,Ruki,Rapid,Seasonally flooded,Terra firme,"On a mound, ca. 1.5m higher than lowest point",dry,"Rattan with Rapidhia style leaves +  spikey stem (Eremosphata sp?), Calamus sp., Gybourtia demeusei, Musanga cecropia, Oubanguia africana",21.38,NA,NA,Terra firme,Ancistrocladus congolensis J. Leonard,(petites feuilles ??) likoko??,NA,Ancistrocladus,Ancistrocladaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,35
07/07/2019,Mpeka,MPK1,250,-0.18903899,18.85444603,320,NA,Ruki,Rapid,Seasonally flooded,Terra firme,"On a mound, ca. 1.5m higher than lowest point",dry,"Rattan with Rapidhia style leaves +  spikey stem (Eremosphata sp?), Calamus sp., Gybourtia demeusei, Musanga cecropia, Oubanguia africana",21.38,NA,NA,Terra firme,Baikiaea insignis Benth.,NA,NA,Baikiaea,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,35
07/07/2019,Mpeka,MPK1,250,-0.18903899,18.85444603,320,NA,Ruki,Rapid,Seasonally flooded,Terra firme,"On a mound, ca. 1.5m higher than lowest point",dry,"Rattan with Rapidhia style leaves +  spikey stem (Eremosphata sp?), Calamus sp., Gybourtia demeusei, Musanga cecropia, Oubanguia africana",21.38,NA,NA,Terra firme,Magnistipula sp.,NA,NA,Magnistipula,Chrysobalanaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,35
07/07/2019,Mpeka,MPK1,250,-0.18903899,18.85444603,320,NA,Ruki,Rapid,Seasonally flooded,Terra firme,"On a mound, ca. 1.5m higher than lowest point",dry,"Rattan with Rapidhia style leaves +  spikey stem (Eremosphata sp?), Calamus sp., Gybourtia demeusei, Musanga cecropia, Oubanguia africana",21.38,NA,NA,Terra firme,Rhabdophyllum arnoldianum (De Wild. and T. Durand) Tiegh.,NA,NA,Rhabdophyllum,Ochnaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,35
07/07/2019,Mpeka,MPK1,250,-0.18903899,18.85444603,320,NA,Ruki,Rapid,Seasonally flooded,Terra firme,"On a mound, ca. 1.5m higher than lowest point",dry,"Rattan with Rapidhia style leaves +  spikey stem (Eremosphata sp?), Calamus sp., Gybourtia demeusei, Musanga cecropia, Oubanguia africana",21.38,NA,NA,Terra firme,Noronhia africana (Knobl. ) Hong-Wa and Besnard,Chionanthus africanus (Welw. ex Knobl.) Stearn [Rejected],NA,Noronhia,Oleaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,35
07/07/2019,Mpeka,MPK1,250,-0.18903899,18.85444603,320,NA,Ruki,Rapid,Seasonally flooded,Terra firme,"On a mound, ca. 1.5m higher than lowest point",dry,"Rattan with Rapidhia style leaves +  spikey stem (Eremosphata sp?), Calamus sp., Gybourtia demeusei, Musanga cecropia, Oubanguia africana",21.38,NA,NA,Terra firme,Manilkara obovata (Sabine and G. Don) J. H. Hemsl.,NA,NA,Manilkara,Sapotaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,35
07/07/2019,Mpeka,MPK1,250,-0.18903899,18.85444603,320,NA,Ruki,Rapid,Seasonally flooded,Terra firme,"On a mound, ca. 1.5m higher than lowest point",dry,"Rattan with Rapidhia style leaves +  spikey stem (Eremosphata sp?), Calamus sp., Gybourtia demeusei, Musanga cecropia, Oubanguia africana",21.38,NA,NA,Terra firme,Laccosperma secundiflorum (P. Beauv.) Kuntze ,Eremospatha wendlandiana,NA,Laccosperma,Arecaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,35
